	SRR8985886	SRR8985887	SRR8985888	SRR8985889	SRR8985890	SRR8985891	SRR8985892	SRR8985893	SRR8985894	SRR8985895	SRR8985897	SRR8985898	SRR8985899	SRR8985900	SRR8985901	SRR8985902	SRR8985903	SRR8985904	SRR8985905	SRR8985906	SRR8985907	SRR8985908	SRR8985909	SRR8985910	SRR8985911	SRR8985912	SRR8985913	SRR8985914	SRR8985915	SRR8985916	SRR8985917	SRR8985918	SRR8985919	SRR8985920	SRR8985921	SRR8985922	SRR8985923	SRR8985924	SRR8985925	SRR8985926	SRR8985927	SRR8985928	SRR8985929	SRR8985930	SRR8985931	SRR8985932	SRR8985933	SRR8985934	SRR8985935	SRR8985936	SRR8985937	SRR8985938	SRR8985939	SRR8985940	SRR8985941	SRR8985942	SRR8985943	SRR8985944	SRR8985945	SRR8985946	SRR8985947	SRR8985948	SRR8985949	SRR8985950	SRR8985951	SRR8985952	SRR8985953	SRR8985954	SRR8985955	SRR8985956	SRR8985957	SRR8985958	SRR8985959	SRR8985960	SRR8985961	SRR8985962	SRR8985963	SRR8985964	SRR8985965	SRR8985966	SRR8985967	SRR8985968	SRR8985969	SRR8985970	SRR8985971	SRR8985972	SRR8985973	SRR8985974	SRR8985976
SRR8985897	0.2235025501328922	0.2295480736937821	0.2803092013974837	0.2217426341959394	0.1948509552067435	0.2353661643670071	0.2287898961907817	0.2382944395201962	0.2499325315534223	0.2383046938741456	0	0.2087668160018278	0.1815011512938906	0.1669826035141278	0.3951123307869144	0.3032913190695291	0.2033743271301641	0.2090238045554602	0.1172912281184851	0.1732692560576441	0.3691406455157029	0.2912202088527767	0.3117104133062469	0.2206130315255797	0.07338679015385501	0.0633866760635696	0.1768280125873083	0.3597478011546748	0.26465114906212	0.2208119178603696	0.331686430977251	0.2539249588968248	0.1816074292010353	0.1299350721977792	0.1725959472911764	0.2143587454988614	0.2764718830169909	0.1539409394968236	0.370634685273893	0.2654606974492302	0.2550777665789621	0.2362070589302472	0.2287923429214173	0.2552900398151164	0.2299821013640352	0.2230112543527251	0.230539327749926	0.2499574500073503	0.2863438996943479	0.2254878502089224	0.2517010857042776	0.259028893455497	0.1654945838094027	0.1843549197615336	0.2552151981494596	0.1942266850518786	0.1982513169771764	0.3467324128848991	0.2386302074352805	0.2356256835613798	0.2270342777209474	0.2119973922981914	0.2320216345701791	0.2247291674207022	0.2088373881002773	0.2471671097883159	0.2306680535325379	0.2429190521406381	0.2032068756184373	0.2134795219778431	0.2546957393069383	0.2038956233136791	0.2968291134399865	0.3290754062628092	0.2865886877534912	0.3322859823447195	0.3128927053856326	0.3828252406188546	0.2376022084414272	0.3307405074468264	0.3523865208288104	0.2433068738150713	0.1538473413858751	0.322297208886499	0.2488989534043092	0.2857206128234064	0.3236797761259875	0.3939696832804527	0.1601445545111839
SRR8985898	0.349417909758774	0.2965414149317673	0.4004414672129213	0.3604579322994501	0.2871109726288304	0.3681396286766704	0.3448491356205395	0.3390439827556663	0.2120433025699282	0.3558289367395969	0.2087668160018278	0	0.30977329279173	0.280251066651333	0.3038461420815809	0.2632487479588909	0.3263913861003448	0.08998975261632362	0.2478172877149436	0.3012310264510721	0.2637755469880127	0.2491865763261354	0.2624349858827094	0.2430003109004341	0.177618949967884	0.2046087958568136	0.297859695058882	0.2463995362958197	0.2560383389154737	0.2719095791719525	0.1935230442010659	0.1813003430324003	0.2743568256999576	0.1756727922729446	0.2659156785290244	0.3383087025679356	0.1522600785175376	0.246996281632348	0.2184074805518835	0.1754392306308367	0.1986793348934641	0.1563565949602701	0.3452514265196827	0.2651713693721663	0.2947959837227881	0.3563758730097469	0.3537618219712756	0.3696644657311845	0.1877995889290968	0.2923339394147138	0.2092737160541421	0.2230562182940014	0.2560332367522128	0.1838363321968583	0.2483380573079098	0.2761852807801989	0.1536395421203784	0.3848727260255669	0.3483225527346688	0.3024383227401197	0.2699315970295767	0.3312215169638388	0.333852751272145	0.3512988463492034	0.3239722251971737	0.3585885550315119	0.3214010489470956	0.3584455367711112	0.2668868468609679	0.2664575830111988	0.2400433215403935	0.2878927601058762	0.2577573339775653	0.2392056217365025	0.2346494019975819	0.1817249824060054	0.1819764063249093	0.2632493303417508	0.2252420319727213	0.2006811573581861	0.2801331764538378	0.2919232952040126	0.1221117920187854	0.1856923099794075	0.1768654111595	0.2198433658628905	0.2576246534601778	0.3077225601585103	0.2327354267686856
SRR8985899	0.1030437654032633	0.1258688183410389	0.168506908560209	0.08265334232478652	0.1011744967834783	0.0815089254487211	0.1207104542542052	0.1126004603523739	0.2182026456019103	0.1287089997919473	0.1815011512938906	0.30977329279173	0	0.05050714451301463	0.3986469340600627	0.2482966098837757	0.1050926905993932	0.2771898688933062	0.08942885335770093	0.08947871798331303	0.3835895676685525	0.2256527166647664	0.2793405831537841	0.1598084022780624	0.2184414167760111	0.2213555506345624	0.09449659650985051	0.3874292704394361	0.2116159025387698	0.1403106784847369	0.4672011105084568	0.3765805240400991	0.07358873818915039	0.1679217432814172	0.09151155904041788	0.06270125451730496	0.3890658327972054	0.1484341882998269	0.4872072281147444	0.3039812622460186	0.2377965954707824	0.2500803349914414	0.1269747898858445	0.2213371214970823	0.09846752415823549	0.07429000169637805	0.0998979553595456	0.130140096686623	0.3004095571729642	0.1102613483582438	0.2797573634020955	0.2523282932038595	0.1009531410782408	0.2899962649396067	0.252504051957937	0.1478520951453559	0.3076767756407905	0.2842388686224468	0.1356182725823178	0.1340892333637276	0.1937466767643666	0.08177529097532431	0.1096786712902587	0.1094173652219581	0.08771656968924259	0.1400624199250262	0.09296377917843524	0.1281450977675751	0.1380713435926178	0.1575805799536236	0.2141386126609535	0.09403110219188335	0.4531255124263569	0.4784394035348249	0.4408834805452803	0.4283017056925515	0.4254032715405494	0.4921553922669515	0.19483568855212	0.3747070101502118	0.3074579310559826	0.1512943506756376	0.2362379353629049	0.4059620463721424	0.330159924858225	0.2412420026613279	0.2817831270420449	0.488411317082551	0.1124041309806436
SRR8985900	0.118117644516862	0.1382773681872834	0.1836400014762551	0.09421714243216257	0.09511376332950303	0.09907595708686172	0.1325306409594	0.122732665890465	0.2058675396164835	0.142313344245156	0.1669826035141278	0.280251066651333	0.05050714451301463	0	0.3793808603348304	0.2654846295875888	0.1200315213484181	0.2502623395651678	0.07713428641935538	0.09296175879702218	0.3530600244901917	0.2413858091348177	0.2753191281936238	0.1666770684604029	0.1939917272882333	0.2056955233625449	0.102376631825065	0.3630337798464749	0.2201266739341342	0.1455392904082779	0.4400045106159811	0.3495635221262213	0.05929652465823802	0.1375800177774295	0.07741437205769966	0.06584987849026562	0.3603860318509965	0.1158736064497128	0.45675424081516	0.2781154534717175	0.2247845817323397	0.224830731486137	0.1370320726331439	0.2277763829632383	0.1170570926497455	0.1079805167642104	0.1148552635458126	0.1455582852903247	0.2767708783961981	0.1185367868121026	0.2544807804567923	0.2317104372437242	0.09028885088006883	0.2563466915656923	0.2532393171201846	0.1589595336262703	0.2776294010260474	0.3027017070927218	0.1558204539912183	0.1379142688615821	0.1903323458613118	0.09072773131172671	0.1190992626246033	0.1154896145924015	0.09953513178937079	0.151619667527769	0.08945073479350088	0.1369629902058879	0.1364235871691716	0.1545544817608455	0.2222491646356248	0.09794282414819491	0.4240999413816315	0.4501116306747004	0.413812648685481	0.4006047129721316	0.3987356264799219	0.4648853901138352	0.2014337294316726	0.3547768177996827	0.2996174724523026	0.1580885520992641	0.2051035118021357	0.3819214447359436	0.2986560144428492	0.2308512492392767	0.2719684060924082	0.4592624134472142	0.09029609210763809
SRR8985901	0.4657850983161598	0.3924881233229	0.5103868688547688	0.4357935020125763	0.3766016841457175	0.4320949277274668	0.4363516892801973	0.4193620539891744	0.363971714935134	0.4438433683183658	0.3951123307869144	0.3038461420815809	0.3986469340600627	0.3793808603348304	0	0.2523781573377237	0.454941074010516	0.2929105409787152	0.3884268032241779	0.4096973429945006	0.2692761589859825	0.3018057841208384	0.2492610282468699	0.3128344320129791	0.357540333325451	0.410489646144216	0.4108279348672645	0.1649086971878593	0.3189703417666117	0.3648735440673552	0.2865650137089088	0.3232491232149083	0.3863136265068836	0.3748125587129902	0.3776699113219774	0.4290014396027715	0.3498884799728661	0.3744187465036356	0.3433287312572818	0.3378668012818563	0.3259915362194547	0.2828906575206955	0.4512064949407074	0.4168383915162074	0.3573559818027214	0.4070649558516485	0.4137607705660155	0.4437998887180456	0.2663048818627468	0.3839200363395202	0.3603064483927704	0.3686785121011293	0.361478745800328	0.3679796594338272	0.2515507121922497	0.365907973380778	0.3486475890395911	0.4019702307367032	0.4520059213250868	0.3568288329899003	0.3367947791816731	0.4008870025391871	0.4207099636701753	0.4277306664733854	0.3789450534042899	0.4693930642928636	0.3992496521458487	0.4813781959122754	0.3559208554799926	0.3573498134593552	0.2803054491513369	0.3840824532698499	0.3852523367580348	0.3466458013314627	0.3602357702970582	0.2675495644266239	0.2796220608163507	0.2896210487607743	0.3421939415115022	0.292792243232156	0.2033059641798509	0.3803711263080324	0.3237341515179377	0.2244933577307609	0.3344736145845921	0.2608991610613227	0.212638957007995	0.3413350388397931	0.3811829955261654
SRR8985902	0.3096871106866527	0.2419073299503617	0.3673775479667823	0.2840173705679484	0.2580888589746349	0.2535727448295341	0.2834437401147106	0.271316411159771	0.2512615756966468	0.2937278972140794	0.3032913190695291	0.2632487479588909	0.2482966098837757	0.2654846295875888	0.2523781573377237	0	0.3259145308189096	0.259962116224094	0.2951037772832333	0.2832754935228523	0.2882244880670246	0.1247995086726965	0.133606361162492	0.1384607979907025	0.2912828789493522	0.3310994647017853	0.2857200974918218	0.2361199087452848	0.1261015896315416	0.191952406395741	0.3732326180001941	0.3209211615459433	0.2475079319846736	0.2936055143601328	0.2383369963549045	0.2761281374826661	0.3469093945619122	0.2778869226228265	0.4062086655075425	0.2631229253339796	0.2065590109750357	0.2104283862471178	0.307013089064707	0.2656576862996052	0.1967039807068539	0.2453036158471847	0.267149461557347	0.2923736383484724	0.1786271675136969	0.2298000890273961	0.276854023668735	0.2544186737438138	0.2392216929295429	0.3241284008504737	0.1475128632236517	0.2162851834346569	0.3091796066409727	0.2391001802648771	0.2964616887263839	0.2518402724442519	0.1971124219312264	0.244906768178712	0.2708132358513778	0.2717879237402671	0.2231947270904237	0.326011991002615	0.2688864373181808	0.3287168549647058	0.2179371050418071	0.2124480027248197	0.1649851490592336	0.2308667795109561	0.4072820825794876	0.4009600428983031	0.3885112623857074	0.3053574995728243	0.3140835704841904	0.3457631616934739	0.2219329442192158	0.2835267122355983	0.1957176177834833	0.2201389894386372	0.2574877852952333	0.2988830945085446	0.2766089865644146	0.1096350839688618	0.178787494871242	0.3871277419548226	0.2691472288939208
SRR8985903	0.07667015221732629	0.1231019466564302	0.08505055837304391	0.1293842362234418	0.118283150487752	0.1477713570085711	0.08180312160897413	0.09208012654649644	0.2312561744743584	0.07297766987331286	0.2033743271301641	0.3263913861003448	0.1050926905993932	0.1200315213484181	0.454941074010516	0.3259145308189096	0	0.2920446652685143	0.1142896939068418	0.06590524027378336	0.4151640785263427	0.3024814711807572	0.3411995668955189	0.2284124953701286	0.2377811352908464	0.232219992541715	0.06437657403129972	0.3968369296305149	0.2777403971076278	0.215341627536119	0.4860283512904938	0.3941294849370786	0.1284506712645399	0.1981020815266082	0.1565943476376854	0.09461312966511201	0.411434469560746	0.1938588883725163	0.5071932708867664	0.3311224042601435	0.2578384735910899	0.2657266881713464	0.06827627912220317	0.2442017494301301	0.1662180161403051	0.1080417466283455	0.07535579447530737	0.07567967993782132	0.320361164957658	0.1295625240881835	0.3116354315744273	0.2893722279297404	0.1754552444430286	0.3185183811938321	0.2736546911672556	0.1573067136076063	0.3314130631564789	0.3502856683858832	0.1040977442829872	0.1904716987484416	0.2276619275715078	0.1484952680566228	0.1180655943865224	0.161293139281752	0.156747694642293	0.05533451154440481	0.1242268733244937	0.06587064963543271	0.2058080670489916	0.179457021597086	0.2718325626953437	0.1569084036452001	0.4674950810198844	0.4927880023412566	0.4582012048129426	0.4437563445154034	0.4428431841575535	0.5076500173169496	0.2488393782032521	0.3893000724619283	0.3692641187653832	0.24486991727795	0.257492793113974	0.422327173186498	0.356639728426985	0.3153635927548047	0.3410364268710777	0.5131484142437193	0.1407717110366421
SRR8985904	0.3171632927155506	0.2708726725708132	0.3639967136908582	0.325836372417239	0.2571689158260406	0.3326922538639397	0.3159854061595401	0.3174835773268027	0.2122575353781815	0.3268604783233041	0.2090238045554602	0.08998975261632362	0.2771898688933062	0.2502623395651678	0.2929105409787152	0.259962116224094	0.2920446652685143	0	0.2221912300765176	0.2709787687284932	0.2703040275009928	0.2386000876086082	0.2592478988484169	0.2367736241446174	0.1794759594137759	0.2028999400773048	0.2675283737276888	0.2296957325194719	0.2384486478286753	0.2573295163992635	0.2322667079173664	0.2408728067856366	0.2477709749960289	0.1640675797739397	0.2373566929951708	0.3071912327205198	0.1850309720554307	0.2287183604581102	0.2597295306548419	0.1945258451179542	0.2016436561171903	0.1536288546541485	0.3173836067383205	0.2565885155484724	0.2844404396382798	0.3245560620721675	0.3223150239055101	0.3406993380936402	0.1977021915926629	0.285159675071968	0.2175690079846287	0.2276183166387535	0.2288745786959525	0.1931798288040614	0.208236386249856	0.2526769929143537	0.1767788201336919	0.3651207950468565	0.3134806601227719	0.2950176918782194	0.2275334040430472	0.2981754478504789	0.3080926221775628	0.31727358123761	0.2936783058643951	0.3243090473397551	0.2875609707536304	0.3233892501395002	0.2374775797194777	0.2327735828192027	0.1869294350221614	0.2606664357169269	0.3135344996980916	0.2897910100522951	0.2898262857725746	0.2197460552833098	0.2287135656887516	0.3096903425287362	0.2146585601516269	0.2002192720583287	0.2690010177880471	0.2628274323133645	0.1333107054020491	0.1880390882181477	0.2204005834028109	0.2309273805542002	0.2428261114141917	0.3462810982912273	0.2026869084352139
SRR8985905	0.1326945772447072	0.1383627600756668	0.1900404218595744	0.1221127568816883	0.1149646414020524	0.1372488961693064	0.1349674851450983	0.138039873362917	0.2185898435089718	0.1399225698728497	0.1172912281184851	0.2478172877149436	0.08942885335770093	0.07713428641935538	0.3884268032241779	0.2951037772832333	0.1142896939068418	0.2221912300765176	0	0.08579845981175502	0.3626678560295696	0.2729714025074823	0.3005612164078289	0.2025464527812654	0.1442497241080708	0.1489745639470829	0.09615023051260999	0.3623023179919251	0.2495342245838164	0.1887671831439818	0.4068396393116098	0.3113424280094775	0.09873118064879577	0.1182884315093195	0.1311632218718877	0.1151368208144938	0.3451969704062314	0.134168160943847	0.438300953861558	0.2694456490676945	0.2366117434225742	0.230021146291059	0.1335295313153303	0.2359611886556376	0.1490555163048423	0.1283904188653042	0.1323219267192197	0.1509865914902029	0.2901212879797406	0.1276171859773568	0.2458396300001376	0.2595335195791779	0.1465180802106775	0.2451570913953587	0.2553500764835564	0.1689876885249176	0.2626502770196841	0.3322306839221324	0.1519961793904361	0.1675355587106132	0.21449042157959	0.1362637145142614	0.1353800814694318	0.1558563904464207	0.1310182932748342	0.1572057583563303	0.1319649650014483	0.1539288611488681	0.180506940224004	0.170376858113941	0.2458449238792468	0.1338384371624935	0.382470902746824	0.4089654658648277	0.3755438993585682	0.3686008482275069	0.3598586764817835	0.4441959430747447	0.2135244005810978	0.3327537962129731	0.3365869191837112	0.2191576217612139	0.1814102245783153	0.3479560731143844	0.2923513981449967	0.2698547484102323	0.3122446597970199	0.4482897614886078	0.09656840349606595
SRR8985906	0.08272097307918326	0.1135893097676439	0.1351005254461846	0.1108371319978958	0.079495735165419	0.1224961261388399	0.07329342431914368	0.08047546808774979	0.209518332392735	0.08461268253382739	0.1732692560576441	0.3012310264510721	0.08947871798331303	0.09296175879702218	0.4096973429945006	0.2832754935228523	0.06590524027378336	0.2709787687284932	0.08579845981175502	0	0.380043621815655	0.2743404361158149	0.3026616905421761	0.1972732810142774	0.2104005512591231	0.20186288545228	0.03120007084146602	0.3695749674727327	0.2451408463891955	0.1892442339003079	0.4601912462925131	0.3641399638303293	0.1021129408726636	0.1773086308517798	0.1338549779378121	0.08142429291746511	0.3836875720372483	0.1632367654238462	0.4766328226222718	0.3027596446864015	0.2278323343462894	0.2324369268579453	0.0810486413788558	0.2234208319877185	0.135113331623235	0.0866161791192145	0.07589339553561705	0.0982939121945873	0.2866210009234513	0.09700424130577466	0.2870013054367425	0.2627662292452017	0.1461953316584519	0.2974723373833135	0.2442850944273114	0.132983285960921	0.3039018726085438	0.3261069847485907	0.09666530574733333	0.1551884371755414	0.2186958537424265	0.1215290426542096	0.08842920381123655	0.1341869609663361	0.1268480843277189	0.1019391284435429	0.09745703379345572	0.1011766632208118	0.1818452339159327	0.166552470239425	0.2411204355253419	0.1313718818492235	0.4361218399444867	0.4615129230354549	0.4257805921746047	0.4116999256240507	0.414775206526561	0.4827973431526438	0.2182592665808207	0.3594511930922284	0.3407842484330157	0.2194094606718756	0.2329665808810126	0.3953107394947738	0.3330265377038706	0.2813762259943794	0.3130680091348625	0.4908475979963371	0.1209315849430358
SRR8985907	0.4276308616400511	0.3877533127870526	0.4859978965870388	0.4282596013851825	0.3530440115514898	0.4368547681400003	0.4125388709171296	0.4084796694671571	0.3108742907395981	0.4232338706643197	0.3691406455157029	0.2637755469880127	0.3835895676685525	0.3530600244901917	0.2692761589859825	0.2882244880670246	0.4151640785263427	0.2703040275009928	0.3626678560295696	0.380043621815655	0	0.2848199283152637	0.272692445017569	0.3037789500577845	0.3375851564667237	0.3969732131374322	0.3810199953763975	0.256340932299598	0.3178721908186874	0.3020394280796733	0.2833075897813176	0.2753120029673359	0.3328055505209706	0.3340447428215458	0.3238224034681085	0.4043267381877835	0.3080738813498471	0.3053862713924475	0.3052950658452498	0.2447052561100734	0.2793032477853573	0.235510655191128	0.4106343665578814	0.3159278870389656	0.3644400198716243	0.4222826198845522	0.4199752413967508	0.4289812883981967	0.2681889290827964	0.3663164482011093	0.2721196468233334	0.2769361808323133	0.3371801550250693	0.3248345769826215	0.2843938775333832	0.3493077211491256	0.322147036640176	0.4193839150920146	0.4383726468103404	0.3312001671226742	0.3319827296327681	0.3968603591667088	0.4020669533100584	0.4130591719418329	0.3859652497618667	0.4407801022112294	0.393632201486188	0.4446192880609997	0.3254360934401526	0.3306190547271963	0.2824487828816268	0.3498711500888574	0.3665393441881168	0.3311511713043738	0.3494221148836675	0.2540609309909068	0.2234662374279501	0.3080097831438557	0.2441035091472013	0.197322330803303	0.2285386490232531	0.3220400944989025	0.3068016216489195	0.2901870349393226	0.3038250748975483	0.2826936347920511	0.2589660200941963	0.361785738424651	0.3278162323385123
SRR8985908	0.2964540377527656	0.2435621585413978	0.3488890436119279	0.2727555694515549	0.2565225861071615	0.2397643761603082	0.2834803466508364	0.2612892690050127	0.2402822388190478	0.285550808193789	0.2912202088527767	0.2491865763261354	0.2256527166647664	0.2413858091348177	0.3018057841208384	0.1247995086726965	0.3024814711807572	0.2386000876086082	0.2729714025074823	0.2743404361158149	0.2848199283152637	0	0.1191281831305001	0.1272306004009881	0.2743095220557298	0.3208743742160647	0.2753647594946628	0.3017295351239969	0.07514387969137185	0.1690619324835415	0.3786430896895396	0.3183359134679515	0.2221550948003077	0.2757778877974715	0.2200742322392829	0.2487795611254472	0.3433008011542485	0.2537741906163415	0.4116997557482706	0.2816848822461957	0.2116366431977414	0.2082662677596972	0.2908765674859006	0.2436929185473392	0.1921410868309325	0.2453728135008959	0.2576418776096399	0.2822541876039955	0.2474152290857559	0.2252787868731803	0.2662588508121891	0.2564576924756081	0.2152101947452381	0.2946173728131135	0.1981402167846309	0.2250356178361027	0.2856129207592779	0.1894223910357627	0.3016922029243004	0.2343505771235048	0.2133406881070273	0.2368042968687831	0.2559652557836558	0.2636552150530549	0.2121535697840938	0.3071676151107486	0.2535276215060702	0.3109841940451513	0.1899019841402128	0.2138239684946922	0.1594657447850164	0.2036882779937101	0.4081930001611936	0.4029842989751569	0.4012204509216404	0.3218858212566157	0.3179072617122717	0.3943563730109815	0.1598935684189184	0.2810946247931334	0.2274044728698337	0.1979100547295989	0.2344169401156497	0.3356138396645502	0.2771884184002786	0.1402954843728987	0.2154931095789319	0.4124258770674163	0.248276174862345
SRR8985909	0.3567792674776973	0.2806253635223862	0.3994395116414565	0.323911570805999	0.29215635832686	0.2920078193936427	0.3377055623394117	0.3183505039350958	0.2796936658669681	0.3425959586504086	0.3117104133062469	0.2624349858827094	0.2793405831537841	0.2753191281936238	0.2492610282468699	0.133606361162492	0.3411995668955189	0.2592478988484169	0.3005612164078289	0.3026616905421761	0.272692445017569	0.1191281831305001	0	0.1787532266067309	0.290799132945472	0.3345927227665357	0.3118748052744806	0.243566050926141	0.1078784933752242	0.242546901768634	0.365349438656202	0.3393430914300175	0.2805884259824664	0.3047686249290497	0.2727516031118744	0.3162514196786406	0.3438617943867325	0.296059415156135	0.4014417175689313	0.2990196523125231	0.2482257994594807	0.2291331477546737	0.3420830846458572	0.3304240826225275	0.2513952252370025	0.3022785476993369	0.3141425606080332	0.3447578389742398	0.2254928834866928	0.283795916017828	0.299514449451503	0.2873196693639836	0.266113028102624	0.3159409378616418	0.2307310490722916	0.2761361777182363	0.3002095892865148	0.1938982013003047	0.3592334093005404	0.2926767915304285	0.250170238267157	0.2910413085555202	0.3085602326949555	0.3098304326372684	0.2554766856719795	0.3575258519771549	0.2967234223016562	0.3703092160814466	0.2514811645686204	0.2485688566050556	0.1978706570154507	0.2780366493232697	0.4027246201601579	0.3909664890411145	0.3796853408917621	0.3138745959252537	0.3183284496204238	0.3658648640225157	0.2524544447567664	0.2913732611950425	0.2310503472870074	0.2651167056232464	0.269771421794143	0.2951616064269822	0.2833540011190532	0.126726882801734	0.2231333285560656	0.3867868209144122	0.2849672978863949
SRR8985910	0.2252242186769532	0.1744158005525106	0.2777730761860776	0.2027534098254034	0.1813100710834218	0.167876197896038	0.2018722144713742	0.1764052809487845	0.1697278734801294	0.2089246664093696	0.2206130315255797	0.2430003109004341	0.1598084022780624	0.1666770684604029	0.3128344320129791	0.1384607979907025	0.2284124953701286	0.2367736241446174	0.2025464527812654	0.1972732810142774	0.3037789500577845	0.1272306004009881	0.1787532266067309	0	0.20793851026707	0.2495240862638283	0.2016862828341383	0.2783997078173602	0.08793971599204906	0.08121663390890463	0.3838897359987874	0.3062734982902782	0.148961977839751	0.2021933037279424	0.1434108669691428	0.1883246519512197	0.3503458337595454	0.1803881545423128	0.4132106556214634	0.2614584402038661	0.1508453975510791	0.155360002381615	0.2087750370932149	0.1995134484786225	0.1061520712293909	0.1756894006485719	0.1839322524006097	0.2048044304198716	0.1981185949166077	0.1348363476102357	0.2559291426510476	0.248301473596861	0.1438702974751552	0.2803998957220039	0.1454734121695722	0.1546213756993134	0.2821375669072313	0.2490015016046697	0.2347018096678723	0.1653701088580463	0.1658353340300953	0.1676667335813156	0.1862976243296159	0.1927281262357417	0.1289125725377627	0.236005598928358	0.1604807538678216	0.2437645165329924	0.1386061667653299	0.1418022407585296	0.1417920956630218	0.154441212098883	0.3977404885959314	0.394023989773346	0.3766117229106001	0.3197794191939243	0.3218751569404487	0.3842083969542124	0.1550239381825093	0.2835797185820815	0.237949844067024	0.1724664592735213	0.1804000075109336	0.3425970458472649	0.2667499653054295	0.1369461518823709	0.2301116999946515	0.4104905518195583	0.169680073375475
SRR8985911	0.2525228861174515	0.240867887391424	0.31196404732542	0.2444521479960566	0.2081063771713917	0.2621535715967168	0.2594001676358252	0.2620376989693874	0.2252925185290642	0.2689096692775201	0.07338679015385501	0.177618949967884	0.2184414167760111	0.1939917272882333	0.357540333325451	0.2912828789493522	0.2377811352908464	0.1794759594137759	0.1442497241080708	0.2104005512591231	0.3375851564667237	0.2743095220557298	0.290799132945472	0.20793851026707	0	0.08627061934492755	0.2102416911605053	0.3210915822634051	0.2457631059709376	0.2135412433291339	0.3027876832592948	0.2187390020752699	0.1933084939267291	0.1275721771768263	0.1902130503102795	0.2531711607831273	0.2480580761213741	0.1749144067638266	0.3434548039765383	0.2266457009815668	0.2325762598787089	0.2091109453882876	0.2589873697011935	0.2540003976995128	0.2430927152628987	0.2590896944463218	0.2577701086601596	0.2800642656929246	0.2660231538586502	0.2393440774231753	0.222548682668056	0.2399597331603583	0.1820336456062018	0.1438312869127096	0.2384003997396599	0.2035947784560807	0.1578198443325912	0.345668950620115	0.266021831798138	0.2498363862821705	0.2199833906725366	0.2314348755525204	0.2510372894262327	0.2450773037257516	0.2191855901545539	0.2652682831768659	0.2411759477205296	0.27053766056345	0.2054779422704316	0.2206194573664539	0.2353310349537282	0.2173674840353865	0.2700100305520176	0.2908957439321763	0.2522250394800605	0.2885957485534471	0.2723044440490598	0.3444569023693849	0.2078302142954598	0.3007927042986075	0.3320213137315987	0.2521463788249426	0.1268247180178954	0.2747275082150168	0.2080943546222382	0.2597902979952179	0.3085608786128743	0.3519258205187826	0.1581932482499749
SRR8985912	0.2550329640664502	0.2421156197929202	0.296535730990861	0.2514410222677777	0.2186324552281284	0.2669074158862061	0.2573080256736368	0.2604065273016899	0.2654570134505964	0.2639383473112365	0.0633866760635696	0.2046087958568136	0.2213555506345624	0.2056955233625449	0.410489646144216	0.3310994647017853	0.232219992541715	0.2028999400773048	0.1489745639470829	0.20186288545228	0.3969732131374322	0.3208743742160647	0.3345927227665357	0.2495240862638283	0.08627061934492755	0	0.2077885084400276	0.3584658608715446	0.2880273687288202	0.2520914003058941	0.3099114447219879	0.2616159467990904	0.2188800352254737	0.1467587073325682	0.2158970873549799	0.2572189457192393	0.2710075384821101	0.2042233187631657	0.349328780797669	0.266952626880154	0.2725027489221827	0.252976379522847	0.261161313650559	0.2784671884127171	0.2527067592119659	0.2525037918902525	0.2557153446236053	0.2734763766967048	0.302763963596562	0.2493842117523311	0.2739460854651724	0.2846593323379472	0.2143289441214289	0.1898083569187252	0.2710958023411793	0.2240578318380897	0.1992981643268199	0.3717087639851292	0.2492585881842727	0.2504424560762106	0.2564955908331035	0.2391657912454306	0.2610046800628782	0.2531911960283872	0.2208607517765809	0.2621332672794143	0.2569129134755997	0.2678063078284194	0.2414385945987772	0.2334234488411023	0.2795056243155296	0.2391629250942368	0.2751603942807132	0.3087718241214916	0.261216316773396	0.3240647244866092	0.3119637525632081	0.373163856942376	0.2630532398383463	0.3108449659169503	0.3833328421712732	0.2897552970399919	0.1685029624841836	0.3083477104950348	0.263664233635183	0.3175178294232883	0.3583461458831037	0.3817205620461335	0.1765798197353797
